sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Gene_Expression=BCORL1_+_129138973.27-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	27	129138973	e39m1	129138973	+	['ENST00000540052.1']
Gene_Expression=BCORL1_+_129138980.26-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	26	129138980	e39m1	129138980	+	['ENST00000540052.1']
Gene_Expression=BCORL1_+_129139015.27-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	27	129139015	e39m1	129139015	+	['ENST00000540052.1']
Gene_Expression=BCORL1_+_129139025.25-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	25	129139025	e39m1	129139025	+	['ENST00000540052.1']
Gene_Expression=BCORL1_+_129139035.28-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	28	129139035	e39m1	129139035	+	['ENST00000540052.1']
Gene_Expression=BCORL1_-_129116492.23-ENST00000218147.7~e39m1	Gene_Expression	BCORL1	23	129116492	e39m1	129116492	-	['ENST00000218147.7']
Gene_Expression=BCORL1_-_129116498.24-ENST00000218147.7~e39m1	Gene_Expression	BCORL1	24	129116498	e39m1	129116498	-	['ENST00000218147.7']
Gene_Expression=BCORL1_-_129138810.25-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	25	129138810	e39m1	129138810	-	['ENST00000540052.1']
Gene_Expression=BCORL1_-_129138834.24-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	24	129138834	e39m1	129138834	-	['ENST00000540052.1']
Gene_Expression=BCORL1_-_129139018.25-ENST00000540052.1~e39m1	Gene_Expression	BCORL1	25	129139018	e39m1	129139018	-	['ENST00000540052.1']
Drug_Targets+Kinase_Phosphatase=BCR_+_23522029.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	25	23522029	e39m1	23522029	+	['all']
Drug_Targets+Kinase_Phosphatase=BCR_+_23522053.26-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	26	23522053	e39m1	23522053	+	['all']
Drug_Targets+Kinase_Phosphatase=BCR_+_23522124.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	24	23522124	e39m1	23522124	+	['all']
Drug_Targets+Kinase_Phosphatase=BCR_-_23522027.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	24	23522027	e39m1	23522027	-	['all']
Drug_Targets+Kinase_Phosphatase=BCR_-_23522065.26-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	26	23522065	e39m1	23522065	-	['all']
Drug_Targets+Kinase_Phosphatase=BCR_-_23522140.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	24	23522140	e39m1	23522140	-	['all']
Drug_Targets+Kinase_Phosphatase=BCR_-_23522198.21-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	21	23522198	e39m1	23522198	-	['all']
Drug_Targets+Kinase_Phosphatase=BCR_-_23522244.26-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	26	23522244	e39m1	23522244	-	['all']
Drug_Targets+Kinase_Phosphatase=BCR_-_23522251.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	25	23522251	e39m1	23522251	-	['all']
Drug_Targets+Kinase_Phosphatase=BCR_-_23522264.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	BCR	24	23522264	e39m1	23522264	-	['all']
Apoptosis+Cancer+Other_Cancer=BIK_+_43506400.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	24	43506400	e39m1	43506400	+	['all']
Apoptosis+Cancer+Other_Cancer=BIK_+_43506429.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	24	43506429	e39m1	43506429	+	['all']
Apoptosis+Cancer+Other_Cancer=BIK_+_43506445.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	24	43506445	e39m1	43506445	+	['all']
Apoptosis+Cancer+Other_Cancer=BIK_+_43506468.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	24	43506468	e39m1	43506468	+	['all']
Apoptosis+Cancer+Other_Cancer=BIK_+_43506639.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	23	43506639	e39m1	43506639	+	['all']
Apoptosis+Cancer+Other_Cancer=BIK_-_43506405.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	23	43506405	e39m1	43506405	-	['all']
Apoptosis+Cancer+Other_Cancer=BIK_-_43506428.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	22	43506428	e39m1	43506428	-	['all']
Apoptosis+Cancer+Other_Cancer=BIK_-_43506518.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	24	43506518	e39m1	43506518	-	['all']
Apoptosis+Cancer+Other_Cancer=BIK_-_43506537.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	24	43506537	e39m1	43506537	-	['all']
Apoptosis+Cancer+Other_Cancer=BIK_-_43506592.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BIK	24	43506592	e39m1	43506592	-	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331198.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	23	134331198	e39m1	134331198	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331277.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	24	134331277	e39m1	134331277	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331297.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	22	134331297	e39m1	134331297	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331304.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	24	134331304	e39m1	134331304	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331363.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	22	134331363	e39m1	134331363	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331368.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	22	134331368	e39m1	134331368	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331389.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	24	134331389	e39m1	134331389	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331476.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	24	134331476	e39m1	134331476	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_+_134331481.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	24	134331481	e39m1	134331481	+	['all']
Apoptosis+Cancer+Other_Cancer=BPGM_-_134331397.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	BPGM	24	134331397	e39m1	134331397	-	['all']
Unassigned=C12orf23_+_107349279.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349279	e39m1	107349279	+	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_+_107349387.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349387	e39m1	107349387	+	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_+_107350226.24-ENST00000547081.1~e39m1	Unassigned	C12orf23	24	107350226	e39m1	107350226	+	['ENST00000547081.1']
Unassigned=C12orf23_+_107350283.23-ENST00000547081.1~e39m1	Unassigned	C12orf23	23	107350283	e39m1	107350283	+	['ENST00000547081.1']
Unassigned=C12orf23_+_107350308.23-ENST00000547081.1~e39m1	Unassigned	C12orf23	23	107350308	e39m1	107350308	+	['ENST00000547081.1']
Unassigned=C12orf23_+_107350407.25-ENST00000547081.1~e39m1	Unassigned	C12orf23	25	107350407	e39m1	107350407	+	['ENST00000547081.1']
Unassigned=C12orf23_+_107350426.24-ENST00000547081.1~e39m1	Unassigned	C12orf23	24	107350426	e39m1	107350426	+	['ENST00000547081.1']
Unassigned=C12orf23_+_107350482.25-ENST00000547081.1~e39m1	Unassigned	C12orf23	25	107350482	e39m1	107350482	+	['ENST00000547081.1']
Unassigned=C12orf23_+_107360522.25-ENST00000551813.1~e39m1	Unassigned	C12orf23	25	107360522	e39m1	107360522	+	['ENST00000551813.1']
Unassigned=C12orf23_-_107349277.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349277	e39m1	107349277	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107349285.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349285	e39m1	107349285	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107349309.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349309	e39m1	107349309	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107349337.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349337	e39m1	107349337	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107349359.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349359	e39m1	107349359	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107349377.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349377	e39m1	107349377	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107349420.24-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	24	107349420	e39m1	107349420	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107349428.23-ENST00000548125.1,ENST00000280756.4,ENST00000547242.1,ENST00000550344.1~e39m1	Unassigned	C12orf23	23	107349428	e39m1	107349428	-	['ENST00000548125.1', 'ENST00000280756.4', 'ENST00000547242.1', 'ENST00000550344.1']
Unassigned=C12orf23_-_107350290.24-ENST00000547081.1~e39m1	Unassigned	C12orf23	24	107350290	e39m1	107350290	-	['ENST00000547081.1']
Unassigned=C12orf23_-_107350386.24-ENST00000547081.1~e39m1	Unassigned	C12orf23	24	107350386	e39m1	107350386	-	['ENST00000547081.1']
Unassigned=C12orf23_-_107360557.26-ENST00000551813.1~e39m1	Unassigned	C12orf23	26	107360557	e39m1	107360557	-	['ENST00000551813.1']
Unassigned=C12orf23_-_107360632.24-ENST00000551813.1~e39m1	Unassigned	C12orf23	24	107360632	e39m1	107360632	-	['ENST00000551813.1']
Membrane_Proteins=C19orf26_+_1238134.23-all~e39m1	Membrane_Proteins	C19orf26	23	1238134	e39m1	1238134	+	['all']
Membrane_Proteins=C19orf26_+_1238139.24-all~e39m1	Membrane_Proteins	C19orf26	24	1238139	e39m1	1238139	+	['all']
Membrane_Proteins=C19orf26_+_1238161.24-all~e39m1	Membrane_Proteins	C19orf26	24	1238161	e39m1	1238161	+	['all']
Membrane_Proteins=C19orf26_+_1238174.24-all~e39m1	Membrane_Proteins	C19orf26	24	1238174	e39m1	1238174	+	['all']
Membrane_Proteins=C19orf26_+_1238272.22-all~e39m1	Membrane_Proteins	C19orf26	22	1238272	e39m1	1238272	+	['all']
Membrane_Proteins=C19orf26_+_1238358.24-all~e39m1	Membrane_Proteins	C19orf26	24	1238358	e39m1	1238358	+	['all']
Membrane_Proteins=C19orf26_-_1238172.24-all~e39m1	Membrane_Proteins	C19orf26	24	1238172	e39m1	1238172	-	['all']
Membrane_Proteins=C19orf26_-_1238247.24-all~e39m1	Membrane_Proteins	C19orf26	24	1238247	e39m1	1238247	-	['all']
Membrane_Proteins=C19orf26_-_1238252.24-all~e39m1	Membrane_Proteins	C19orf26	24	1238252	e39m1	1238252	-	['all']
Membrane_Proteins=C19orf26_-_1238322.23-all~e39m1	Membrane_Proteins	C19orf26	23	1238322	e39m1	1238322	-	['all']
Unassigned=C3orf72_+_138665711.23-all~e39m1	Unassigned	C3orf72	23	138665711	e39m1	138665711	+	['all']
Unassigned=C3orf72_+_138665797.23-all~e39m1	Unassigned	C3orf72	23	138665797	e39m1	138665797	+	['all']
Unassigned=C3orf72_+_138665996.24-all~e39m1	Unassigned	C3orf72	24	138665996	e39m1	138665996	+	['all']
Unassigned=C3orf72_+_138666003.23-all~e39m1	Unassigned	C3orf72	23	138666003	e39m1	138666003	+	['all']
Unassigned=C3orf72_-_138665810.22-all~e39m1	Unassigned	C3orf72	22	138665810	e39m1	138665810	-	['all']
Unassigned=C3orf72_-_138665928.22-all~e39m1	Unassigned	C3orf72	22	138665928	e39m1	138665928	-	['all']
Unassigned=C3orf72_-_138665944.24-all~e39m1	Unassigned	C3orf72	24	138665944	e39m1	138665944	-	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_+_6629280.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	24	6629280	e39m1	6629280	+	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_+_6629296.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	23	6629296	e39m1	6629296	+	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_+_6629374.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	24	6629374	e39m1	6629374	+	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_+_6629434.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	23	6629434	e39m1	6629434	+	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_+_6629520.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	24	6629520	e39m1	6629520	+	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_+_6629533.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	23	6629533	e39m1	6629533	+	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_-_6629338.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	24	6629338	e39m1	6629338	-	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_-_6629347.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	24	6629347	e39m1	6629347	-	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_-_6629512.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	24	6629512	e39m1	6629512	-	['all']
Apoptosis+Cancer+Other_Cancer=C7orf26_-_6629517.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	C7orf26	23	6629517	e39m1	6629517	-	['all']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89007663.24-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	24	89007663	e39m1	89007663	+	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89007669.23-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89007669	e39m1	89007669	+	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89007713.22-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	22	89007713	e39m1	89007713	+	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89007733.23-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89007733	e39m1	89007733	+	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89007835.22-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	22	89007835	e39m1	89007835	+	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89007897.23-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89007897	e39m1	89007897	+	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89007939.23-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89007939	e39m1	89007939	+	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89043662.26-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	26	89043662	e39m1	89043662	+	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89043673.22-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	22	89043673	e39m1	89043673	+	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89043729.25-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	25	89043729	e39m1	89043729	+	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89043742.24-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	24	89043742	e39m1	89043742	+	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89043759.25-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	25	89043759	e39m1	89043759	+	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_+_89043765.23-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89043765	e39m1	89043765	+	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_-_89007769.23-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89007769	e39m1	89007769	-	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_-_89007957.23-ENST00000327483.5~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89007957	e39m1	89007957	-	['ENST00000327483.5']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_-_89043708.24-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	24	89043708	e39m1	89043708	-	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBFA2T3_-_89043715.23-ENST00000268679.4,ENST00000360302.2~e39m1	Apoptosis+Cancer+Other_Cancer	CBFA2T3	23	89043715	e39m1	89043715	-	['ENST00000268679.4', 'ENST00000360302.2']
Apoptosis+Cancer+Other_Cancer=CBL_+_119076512.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	24	119076512	e39m1	119076512	+	['all']
Apoptosis+Cancer+Other_Cancer=CBL_+_119076535.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	24	119076535	e39m1	119076535	+	['all']
Apoptosis+Cancer+Other_Cancer=CBL_+_119076546.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	24	119076546	e39m1	119076546	+	['all']
Apoptosis+Cancer+Other_Cancer=CBL_+_119076564.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	25	119076564	e39m1	119076564	+	['all']
Apoptosis+Cancer+Other_Cancer=CBL_+_119076624.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	25	119076624	e39m1	119076624	+	['all']
Apoptosis+Cancer+Other_Cancer=CBL_+_119076638.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	24	119076638	e39m1	119076638	+	['all']
Apoptosis+Cancer+Other_Cancer=CBL_-_119076494.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	24	119076494	e39m1	119076494	-	['all']
Apoptosis+Cancer+Other_Cancer=CBL_-_119076576.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	23	119076576	e39m1	119076576	-	['all']
Apoptosis+Cancer+Other_Cancer=CBL_-_119076599.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	25	119076599	e39m1	119076599	-	['all']
Apoptosis+Cancer+Other_Cancer=CBL_-_119076622.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CBL	24	119076622	e39m1	119076622	-	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_+_41909701.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	24	41909701	e39m1	41909701	+	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_+_41909717.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	25	41909717	e39m1	41909717	+	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_+_41909731.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	22	41909731	e39m1	41909731	+	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_+_41909776.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	24	41909776	e39m1	41909776	+	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_+_41909784.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	24	41909784	e39m1	41909784	+	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_+_41909869.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	23	41909869	e39m1	41909869	+	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_+_41909947.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	24	41909947	e39m1	41909947	+	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_-_41909711.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	24	41909711	e39m1	41909711	-	['all']
Apoptosis+Cancer+Other_Cancer=CCND3_-_41909763.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCND3	24	41909763	e39m1	41909763	-	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_+_2479112.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	23	2479112	e39m1	2479112	+	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_+_2479127.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	24	2479127	e39m1	2479127	+	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_+_2479161.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	24	2479161	e39m1	2479161	+	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_+_2479183.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	23	2479183	e39m1	2479183	+	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_-_2479069.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	23	2479069	e39m1	2479069	-	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_-_2479098.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	24	2479098	e39m1	2479098	-	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_-_2479246.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	22	2479246	e39m1	2479246	-	['all']
Apoptosis+Cancer+Other_Cancer=CCNF_-_2479299.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	CCNF	24	2479299	e39m1	2479299	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_+_36646103.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	24	36646103	e39m1	36646103	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_+_36646169.22-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	22	36646169	e39m1	36646169	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_+_36646285.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	23	36646285	e39m1	36646285	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_+_36646320.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	23	36646320	e39m1	36646320	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_-_36646120.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	24	36646120	e39m1	36646120	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_-_36646141.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	23	36646141	e39m1	36646141	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_-_36646231.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	23	36646231	e39m1	36646231	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_-_36646303.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	23	36646303	e39m1	36646303	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1A_-_36646334.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1A	25	36646334	e39m1	36646334	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_+_12869726.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	24	12869726	e39m1	12869726	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_+_12869790.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	23	12869790	e39m1	12869790	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_+_12869867.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	24	12869867	e39m1	12869867	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_+_12869967.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	24	12869967	e39m1	12869967	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_+_12869978.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	23	12869978	e39m1	12869978	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_-_12869842.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	24	12869842	e39m1	12869842	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_-_12869913.22-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	22	12869913	e39m1	12869913	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_-_12869934.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	23	12869934	e39m1	12869934	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_-_12869948.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	24	12869948	e39m1	12869948	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1B_-_12869956.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1B	24	12869956	e39m1	12869956	-	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1C_+_2907170.22-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1C	22	2907170	e39m1	2907170	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1C_+_2907351.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1C	24	2907351	e39m1	2907351	+	['all']
Drug_Targets+Kinase_Phosphatase=CDKN1C_+_2907357.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	CDKN1C	25	2907357	e39m1	2907357	+	['all']
