sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Unassigned=ADPRH_+_119298594.23-ENST00000478927.1,ENST00000357003.3~e39m1	Unassigned	ADPRH	23	119298594	e39m1	119298594	+	['ENST00000478927.1', 'ENST00000357003.3']
Unassigned=ADPRH_+_119298615.24-ENST00000478927.1,ENST00000357003.3~e39m1	Unassigned	ADPRH	24	119298615	e39m1	119298615	+	['ENST00000478927.1', 'ENST00000357003.3']
Unassigned=ADPRH_+_119298651.23-ENST00000478927.1,ENST00000357003.3~e39m1	Unassigned	ADPRH	23	119298651	e39m1	119298651	+	['ENST00000478927.1', 'ENST00000357003.3']
Unassigned=ADPRH_+_119298657.24-ENST00000478927.1,ENST00000357003.3~e39m1	Unassigned	ADPRH	24	119298657	e39m1	119298657	+	['ENST00000478927.1', 'ENST00000357003.3']
Unassigned=ADPRH_+_119298663.23-ENST00000478927.1,ENST00000357003.3~e39m1	Unassigned	ADPRH	23	119298663	e39m1	119298663	+	['ENST00000478927.1', 'ENST00000357003.3']
Unassigned=ADPRH_+_119301129.23-ENST00000465513.1~e39m1	Unassigned	ADPRH	23	119301129	e39m1	119301129	+	['ENST00000465513.1']
Unassigned=ADPRH_-_119298316.24-ENST00000478399.1~e39m1	Unassigned	ADPRH	24	119298316	e39m1	119298316	-	['ENST00000478399.1']
Unassigned=ADPRH_-_119298364.24-ENST00000478399.1~e39m1	Unassigned	ADPRH	24	119298364	e39m1	119298364	-	['ENST00000478399.1']
Unassigned=ADPRH_-_119298388.23-ENST00000478399.1~e39m1	Unassigned	ADPRH	23	119298388	e39m1	119298388	-	['ENST00000478399.1']
Unassigned=ADPRH_-_119298412.25-ENST00000478399.1,ENST00000478927.1~e39m1	Unassigned	ADPRH	25	119298412	e39m1	119298412	-	['ENST00000478399.1', 'ENST00000478927.1']
Unassigned=ADPRH_-_119301040.23-ENST00000465513.1~e39m1	Unassigned	ADPRH	23	119301040	e39m1	119301040	-	['ENST00000465513.1']
Unassigned=ADPRH_-_119301068.24-ENST00000465513.1~e39m1	Unassigned	ADPRH	24	119301068	e39m1	119301068	-	['ENST00000465513.1']
Unassigned=ADPRH_-_119301081.24-ENST00000465513.1~e39m1	Unassigned	ADPRH	24	119301081	e39m1	119301081	-	['ENST00000465513.1']
Unassigned=ADPRH_-_119301127.22-ENST00000465513.1~e39m1	Unassigned	ADPRH	22	119301127	e39m1	119301127	-	['ENST00000465513.1']
Unassigned=ADPRH_-_119301161.23-ENST00000465513.1~e39m1	Unassigned	ADPRH	23	119301161	e39m1	119301161	-	['ENST00000465513.1']
Unassigned=ADPRH_-_119301165.22-ENST00000465513.1~e39m1	Unassigned	ADPRH	22	119301165	e39m1	119301165	-	['ENST00000465513.1']
Unassigned=ADPRM_+_10600917.23-all~e39m1	Unassigned	ADPRM	23	10600917	e39m1	10600917	+	['all']
Unassigned=ADPRM_+_10600945.23-all~e39m1	Unassigned	ADPRM	23	10600945	e39m1	10600945	+	['all']
Unassigned=ADPRM_+_10601102.24-all~e39m1	Unassigned	ADPRM	24	10601102	e39m1	10601102	+	['all']
Unassigned=ADPRM_+_10601132.23-all~e39m1	Unassigned	ADPRM	23	10601132	e39m1	10601132	+	['all']
Unassigned=ADPRM_-_10600957.23-all~e39m1	Unassigned	ADPRM	23	10600957	e39m1	10600957	-	['all']
Unassigned=ADPRM_-_10600988.24-all~e39m1	Unassigned	ADPRM	24	10600988	e39m1	10600988	-	['all']
Unassigned=ADPRM_-_10601011.24-all~e39m1	Unassigned	ADPRM	24	10601011	e39m1	10601011	-	['all']
Unassigned=ADPRM_-_10601031.24-all~e39m1	Unassigned	ADPRM	24	10601031	e39m1	10601031	-	['all']
Unassigned=ADPRM_-_10601064.24-all~e39m1	Unassigned	ADPRM	24	10601064	e39m1	10601064	-	['all']
Unassigned=ADPRM_-_10601082.24-all~e39m1	Unassigned	ADPRM	24	10601082	e39m1	10601082	-	['all']
Trafficking+Mitochondria+Motility=ADSL_+_40742458.22-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	22	40742458	e39m1	40742458	+	['all']
Trafficking+Mitochondria+Motility=ADSL_+_40742501.23-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	23	40742501	e39m1	40742501	+	['all']
Trafficking+Mitochondria+Motility=ADSL_+_40742607.24-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	24	40742607	e39m1	40742607	+	['all']
Trafficking+Mitochondria+Motility=ADSL_+_40742631.24-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	24	40742631	e39m1	40742631	+	['all']
Trafficking+Mitochondria+Motility=ADSL_+_40742707.24-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	24	40742707	e39m1	40742707	+	['all']
Trafficking+Mitochondria+Motility=ADSL_-_40742556.24-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	24	40742556	e39m1	40742556	-	['all']
Trafficking+Mitochondria+Motility=ADSL_-_40742584.24-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	24	40742584	e39m1	40742584	-	['all']
Trafficking+Mitochondria+Motility=ADSL_-_40742660.22-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	22	40742660	e39m1	40742660	-	['all']
Trafficking+Mitochondria+Motility=ADSL_-_40742681.23-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	23	40742681	e39m1	40742681	-	['all']
Trafficking+Mitochondria+Motility=ADSL_-_40742737.23-all~e39m1	Trafficking+Mitochondria+Motility	ADSL	23	40742737	e39m1	40742737	-	['all']
essential_crispri=ADSL_+_40742501.24-all~e39m1	essential_crispri	ADSL	24	40742501	e39m1	40742501	+	['all']
essential_crispri=ADSL_-_40742678.24-all~e39m1	essential_crispri	ADSL	24	40742678	e39m1	40742678	-	['all']
essential_crispri=ADSL_-_40742729.24-all~e39m1	essential_crispri	ADSL	24	40742729	e39m1	40742729	-	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_+_244615289.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	24	244615289	e39m1	244615289	+	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_+_244615321.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	24	244615321	e39m1	244615321	+	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_+_244615389.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	23	244615389	e39m1	244615389	+	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_+_244615406.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	24	244615406	e39m1	244615406	+	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_-_244615191.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	23	244615191	e39m1	244615191	-	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_-_244615211.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	24	244615211	e39m1	244615211	-	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_-_244615421.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	24	244615421	e39m1	244615421	-	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_-_244615458.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	23	244615458	e39m1	244615458	-	['all']
Apoptosis+Cancer+Other_Cancer=ADSS_-_244615468.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ADSS	24	244615468	e39m1	244615468	-	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_+_12377054.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377054	e39m1	12377054	+	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_+_12377060.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377060	e39m1	12377060	+	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_+_12377089.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	23	12377089	e39m1	12377089	+	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_+_12377216.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377216	e39m1	12377216	+	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_+_12377251.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377251	e39m1	12377251	+	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_+_12377256.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377256	e39m1	12377256	+	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_-_12377150.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377150	e39m1	12377150	-	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_-_12377163.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377163	e39m1	12377163	-	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_-_12377232.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377232	e39m1	12377232	-	['all']
Drug_Targets+Kinase_Phosphatase=AFG3L2_-_12377332.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	AFG3L2	24	12377332	e39m1	12377332	-	['all']
Trafficking+Mitochondria+Motility=AGPS_+_178257321.23-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	23	178257321	e39m1	178257321	+	['all']
Trafficking+Mitochondria+Motility=AGPS_+_178257400.22-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	22	178257400	e39m1	178257400	+	['all']
Trafficking+Mitochondria+Motility=AGPS_+_178257482.23-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	23	178257482	e39m1	178257482	+	['all']
Trafficking+Mitochondria+Motility=AGPS_-_178257511.24-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	24	178257511	e39m1	178257511	-	['all']
Trafficking+Mitochondria+Motility=AGPS_-_178257520.24-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	24	178257520	e39m1	178257520	-	['all']
Trafficking+Mitochondria+Motility=AGPS_-_178257597.22-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	22	178257597	e39m1	178257597	-	['all']
Trafficking+Mitochondria+Motility=AGPS_-_178257621.24-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	24	178257621	e39m1	178257621	-	['all']
Trafficking+Mitochondria+Motility=AGPS_-_178257627.24-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	24	178257627	e39m1	178257627	-	['all']
Trafficking+Mitochondria+Motility=AGPS_-_178257644.24-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	24	178257644	e39m1	178257644	-	['all']
Trafficking+Mitochondria+Motility=AGPS_-_178257656.24-all~e39m1	Trafficking+Mitochondria+Motility	AGPS	24	178257656	e39m1	178257656	-	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_+_129299613.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	23	129299613	e39m1	129299613	+	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_+_129299638.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	24	129299638	e39m1	129299638	+	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_+_129299709.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	24	129299709	e39m1	129299709	+	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_+_129299718.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	24	129299718	e39m1	129299718	+	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_+_129299870.21-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	21	129299870	e39m1	129299870	+	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_-_129299612.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	23	129299612	e39m1	129299612	-	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_-_129299803.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	24	129299803	e39m1	129299803	-	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_-_129299826.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	24	129299826	e39m1	129299826	-	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_-_129299839.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	22	129299839	e39m1	129299839	-	['all']
Apoptosis+Cancer+Other_Cancer=AIFM1_-_129299884.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	AIFM1	24	129299884	e39m1	129299884	-	['all']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40770939.25-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	25	40770939	e39m1	40770939	+	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40770951.24-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	24	40770951	e39m1	40770951	+	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40770973.24-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	24	40770973	e39m1	40770973	+	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40771003.24-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	24	40771003	e39m1	40771003	+	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40771026.24-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	24	40771026	e39m1	40771026	+	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40771141.25-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	25	40771141	e39m1	40771141	+	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40791086.23-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	23	40791086	e39m1	40791086	+	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40791108.24-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	24	40791108	e39m1	40791108	+	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40791129.22-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	22	40791129	e39m1	40791129	+	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40791235.22-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	22	40791235	e39m1	40791235	+	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_+_40791298.23-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	23	40791298	e39m1	40791298	+	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40771036.25-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	25	40771036	e39m1	40771036	-	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40771138.23-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	23	40771138	e39m1	40771138	-	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40771206.22-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	22	40771206	e39m1	40771206	-	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40771217.25-ENST00000424901.1~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	25	40771217	e39m1	40771217	-	['ENST00000424901.1']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40791031.23-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	23	40791031	e39m1	40791031	-	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40791053.24-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	24	40791053	e39m1	40791053	-	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40791077.22-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	22	40791077	e39m1	40791077	-	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40791096.24-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	24	40791096	e39m1	40791096	-	['ENST00000392038.2']
Drug_Targets+Kinase_Phosphatase=AKT2_-_40791188.23-ENST00000392038.2~e39m1	Drug_Targets+Kinase_Phosphatase	AKT2	23	40791188	e39m1	40791188	-	['ENST00000392038.2']
Apoptosis+Cancer+Other_Cancer=ALAD_+_116163331.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	22	116163331	e39m1	116163331	+	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_+_116163344.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	24	116163344	e39m1	116163344	+	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_+_116163369.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	24	116163369	e39m1	116163369	+	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_+_116163459.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	24	116163459	e39m1	116163459	+	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_+_116163490.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	24	116163490	e39m1	116163490	+	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_+_116163498.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	24	116163498	e39m1	116163498	+	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_+_116163558.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	23	116163558	e39m1	116163558	+	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_-_116163384.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	23	116163384	e39m1	116163384	-	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_-_116163546.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	23	116163546	e39m1	116163546	-	['all']
Apoptosis+Cancer+Other_Cancer=ALAD_-_116163652.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	ALAD	23	116163652	e39m1	116163652	-	['all']
Trafficking+Mitochondria+Motility=ALG13_+_110924330.24-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	24	110924330	e39m1	110924330	+	['all']
Trafficking+Mitochondria+Motility=ALG13_+_110924340.24-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	24	110924340	e39m1	110924340	+	['all']
Trafficking+Mitochondria+Motility=ALG13_+_110924393.24-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	24	110924393	e39m1	110924393	+	['all']
Trafficking+Mitochondria+Motility=ALG13_+_110924490.24-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	24	110924490	e39m1	110924490	+	['all']
Trafficking+Mitochondria+Motility=ALG13_+_110924571.24-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	24	110924571	e39m1	110924571	+	['all']
Trafficking+Mitochondria+Motility=ALG13_+_110924612.23-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	23	110924612	e39m1	110924612	+	['all']
Trafficking+Mitochondria+Motility=ALG13_-_110924371.24-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	24	110924371	e39m1	110924371	-	['all']
Trafficking+Mitochondria+Motility=ALG13_-_110924392.23-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	23	110924392	e39m1	110924392	-	['all']
Trafficking+Mitochondria+Motility=ALG13_-_110924435.23-all~e39m1	Trafficking+Mitochondria+Motility	ALG13	23	110924435	e39m1	110924435	-	['all']
Stress_Proteostasis=ALG14_+_95538240.24-all~e39m1	Stress_Proteostasis	ALG14	24	95538240	e39m1	95538240	+	['all']
Stress_Proteostasis=ALG14_+_95538285.22-all~e39m1	Stress_Proteostasis	ALG14	22	95538285	e39m1	95538285	+	['all']
Stress_Proteostasis=ALG14_+_95538302.22-all~e39m1	Stress_Proteostasis	ALG14	22	95538302	e39m1	95538302	+	['all']
Stress_Proteostasis=ALG14_+_95538352.23-all~e39m1	Stress_Proteostasis	ALG14	23	95538352	e39m1	95538352	+	['all']
Stress_Proteostasis=ALG14_+_95538385.24-all~e39m1	Stress_Proteostasis	ALG14	24	95538385	e39m1	95538385	+	['all']
Stress_Proteostasis=ALG14_+_95538489.24-all~e39m1	Stress_Proteostasis	ALG14	24	95538489	e39m1	95538489	+	['all']
Stress_Proteostasis=ALG14_-_95538270.23-all~e39m1	Stress_Proteostasis	ALG14	23	95538270	e39m1	95538270	-	['all']
Stress_Proteostasis=ALG14_-_95538320.23-all~e39m1	Stress_Proteostasis	ALG14	23	95538320	e39m1	95538320	-	['all']
Stress_Proteostasis=ALG14_-_95538487.23-all~e39m1	Stress_Proteostasis	ALG14	23	95538487	e39m1	95538487	-	['all']
Stress_Proteostasis=ALG14_-_95538540.24-all~e39m1	Stress_Proteostasis	ALG14	24	95538540	e39m1	95538540	-	['all']
Gene_Expression=ALKBH8_+_107436173.24-all~e39m1	Gene_Expression	ALKBH8	24	107436173	e39m1	107436173	+	['all']
Gene_Expression=ALKBH8_+_107436184.24-all~e39m1	Gene_Expression	ALKBH8	24	107436184	e39m1	107436184	+	['all']
Gene_Expression=ALKBH8_+_107436193.24-all~e39m1	Gene_Expression	ALKBH8	24	107436193	e39m1	107436193	+	['all']
Gene_Expression=ALKBH8_+_107436203.28-all~e39m1	Gene_Expression	ALKBH8	28	107436203	e39m1	107436203	+	['all']
Gene_Expression=ALKBH8_+_107436209.26-all~e39m1	Gene_Expression	ALKBH8	26	107436209	e39m1	107436209	+	['all']
Gene_Expression=ALKBH8_+_107436229.28-all~e39m1	Gene_Expression	ALKBH8	28	107436229	e39m1	107436229	+	['all']
Gene_Expression=ALKBH8_-_107436242.24-all~e39m1	Gene_Expression	ALKBH8	24	107436242	e39m1	107436242	-	['all']
Gene_Expression=ALKBH8_-_107436259.24-all~e39m1	Gene_Expression	ALKBH8	24	107436259	e39m1	107436259	-	['all']
Gene_Expression=ALKBH8_-_107436265.24-all~e39m1	Gene_Expression	ALKBH8	24	107436265	e39m1	107436265	-	['all']
Gene_Expression=ALKBH8_-_107436276.26-all~e39m1	Gene_Expression	ALKBH8	26	107436276	e39m1	107436276	-	['all']
Gene_Expression=ALYREF_+_79849212.24-all~e39m1	Gene_Expression	ALYREF	24	79849212	e39m1	79849212	+	['all']
Gene_Expression=ALYREF_+_79849244.24-all~e39m1	Gene_Expression	ALYREF	24	79849244	e39m1	79849244	+	['all']
Gene_Expression=ALYREF_+_79849261.24-all~e39m1	Gene_Expression	ALYREF	24	79849261	e39m1	79849261	+	['all']
Gene_Expression=ALYREF_+_79849280.23-all~e39m1	Gene_Expression	ALYREF	23	79849280	e39m1	79849280	+	['all']
Gene_Expression=ALYREF_+_79849384.24-all~e39m1	Gene_Expression	ALYREF	24	79849384	e39m1	79849384	+	['all']
Gene_Expression=ALYREF_+_79849465.23-all~e39m1	Gene_Expression	ALYREF	23	79849465	e39m1	79849465	+	['all']
Gene_Expression=ALYREF_-_79849324.24-all~e39m1	Gene_Expression	ALYREF	24	79849324	e39m1	79849324	-	['all']
Gene_Expression=ALYREF_-_79849440.24-all~e39m1	Gene_Expression	ALYREF	24	79849440	e39m1	79849440	-	['all']
Gene_Expression=ALYREF_-_79849451.23-all~e39m1	Gene_Expression	ALYREF	23	79849451	e39m1	79849451	-	['all']
Gene_Expression=ALYREF_-_79849458.24-all~e39m1	Gene_Expression	ALYREF	24	79849458	e39m1	79849458	-	['all']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134204764.24-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	24	134204764	e39m1	134204764	+	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134204787.23-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	23	134204787	e39m1	134204787	+	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134204803.22-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	22	134204803	e39m1	134204803	+	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134204841.24-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	24	134204841	e39m1	134204841	+	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134205394.23-ENST00000511751.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	23	134205394	e39m1	134205394	+	['ENST00000511751.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134205417.25-ENST00000511751.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	25	134205417	e39m1	134205417	+	['ENST00000511751.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134205433.23-ENST00000511751.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	23	134205433	e39m1	134205433	+	['ENST00000511751.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_+_134205445.22-ENST00000511751.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	22	134205445	e39m1	134205445	+	['ENST00000511751.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_-_134204614.25-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	25	134204614	e39m1	134204614	-	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_-_134204625.24-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	24	134204625	e39m1	134204625	-	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_-_134204710.25-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	25	134204710	e39m1	134204710	-	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_-_134204719.23-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	23	134204719	e39m1	134204719	-	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
Apoptosis+Cancer+Other_Cancer=ANAPC13_-_134204776.23-ENST00000510994.1,ENST00000354910.5,ENST00000514612.1~e39m1	Apoptosis+Cancer+Other_Cancer	ANAPC13	23	134204776	e39m1	134204776	-	['ENST00000510994.1', 'ENST00000354910.5', 'ENST00000514612.1']
